order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-100695,07-03-2018,17-03-2018,Standard Class,CUST-1257,Jamie Smith,Consumer,San Antonio,TX,99116,South,PROD-84981,Technology,Copiers,Copiers Item 257,9067.82,5,0.1,290.02
ORD-100696,17-05-2020,20-05-2020,Second Class,CUST-1047,Rowan Gonzalez,Home Office,Chicago,IL,37769,South,PROD-38692,Technology,Phones,Phones Item 201,8052.86,3,0.1,2121.12
ORD-100697,08-06-2018,16-06-2018,Second Class,CUST-1334,Hayden Gonzalez,Consumer,San Francisco,CA,58690,South,PROD-24208,Office Supplies,Writing,Writing Item 54,147.2,2,0,60.88
ORD-100698,19-11-2019,20-11-2019,First Class,CUST-1083,Skyler Brown,Consumer,San Jose,CA,11438,Central,PROD-36440,Office Supplies,Envelopes,Envelopes Item 327,47.59,1,0,9.12
ORD-100699,24-06-2018,04-07-2018,Standard Class,CUST-1288,Emerson Johnson,Consumer,Los Angeles,CA,50449,East,PROD-62184,Furniture,Tables,Tables Item 257,7669.48,4,0,753.86
ORD-100700,11-03-2020,17-03-2020,Same Day,CUST-1359,Morgan Hernandez,Consumer,Jacksonville,FL,76005,East,PROD-13104,Technology,Accessories,Accessories Item 301,3796.8,7,0,232.05
ORD-100701,18-03-2018,23-03-2018,First Class,CUST-1349,Reese Williams,Home Office,Los Angeles,CA,40352,West,PROD-31108,Technology,Accessories,Accessories Item 494,14550.93,9,0,3718.19
ORD-100702,07-12-2020,13-12-2020,Second Class,CUST-1067,Avery Martinez,Consumer,Columbus,OH,66479,East,PROD-41340,Technology,Machines,Machines Item 107,3081,10,0,1140.02
ORD-100703,09-11-2018,19-11-2018,Standard Class,CUST-1254,Morgan Smith,Consumer,Columbus,OH,50572,East,PROD-69612,Furniture,Chairs,Chairs Item 161,1746.62,3,0.2,250.09
ORD-100704,27-11-2018,29-11-2018,Second Class,CUST-1186,Parker Williams,Consumer,Jacksonville,FL,70390,Central,PROD-67939,Furniture,Tables,Tables Item 333,3231.79,3,0.2,374.66
ORD-100705,26-09-2020,27-09-2020,Second Class,CUST-1146,Hayden Wilson,Home Office,Fort Worth,TX,99205,West,PROD-77171,Furniture,Tables,Tables Item 433,2430.47,10,0.3,27.08
ORD-100706,05-02-2020,07-02-2020,Standard Class,CUST-1259,Reese Rodriguez,Home Office,Austin,TX,15593,East,PROD-83505,Technology,Accessories,Accessories Item 5,7146.24,3,0.2,1348.92
ORD-100707,19-08-2019,26-08-2019,First Class,CUST-1204,Jordan Davis,Consumer,San Diego,CA,97706,East,PROD-71405,Furniture,Furnishings,Furnishings Item 329,12182.11,9,0.2,3333.14
ORD-100708,10-08-2020,12-08-2020,First Class,CUST-1374,Morgan Gonzalez,Corporate,Houston,TX,62628,Central,PROD-54882,Office Supplies,Writing,Writing Item 310,424.4,8,0,38.24
ORD-100709,02-09-2020,04-09-2020,Second Class,CUST-1019,Skyler Jones,Home Office,Chicago,IL,93914,West,PROD-88784,Furniture,Chairs,Chairs Item 397,10659.46,7,0,2206.95
ORD-100710,11-01-2020,18-01-2020,Same Day,CUST-1109,Taylor Miller,Home Office,San Francisco,CA,99610,South,PROD-93320,Furniture,Tables,Tables Item 91,598.08,2,0,143.81
ORD-100711,15-07-2019,22-07-2019,First Class,CUST-1447,Reese Wilson,Consumer,Austin,TX,44006,West,PROD-66168,Office Supplies,Paper,Paper Item 176,357.3,5,0,89.28
ORD-100712,17-12-2019,24-12-2019,Second Class,CUST-1274,Jamie Wilson,Consumer,Jacksonville,FL,84752,South,PROD-88266,Office Supplies,Envelopes,Envelopes Item 102,9.97,2,0.1,0.51
ORD-100713,24-10-2018,30-10-2018,Standard Class,CUST-1421,Avery Smith,Consumer,San Diego,CA,29331,South,PROD-98335,Furniture,Chairs,Chairs Item 209,3761.35,5,0,275.45
ORD-100714,08-01-2018,16-01-2018,Standard Class,CUST-1438,Casey Anderson,Corporate,San Jose,CA,22772,East,PROD-65073,Office Supplies,Binders,Binders Item 357,85.78,9,0.1,16.34
ORD-100715,13-02-2020,17-02-2020,Second Class,CUST-1487,Riley Jackson,Home Office,Philadelphia,PA,57683,East,PROD-75809,Furniture,Tables,Tables Item 420,1162.39,2,0.1,308
ORD-100716,22-07-2020,29-07-2020,Second Class,CUST-1180,Skyler Wilson,Consumer,San Francisco,CA,54017,East,PROD-66149,Office Supplies,Labels,Labels Item 192,122.7,3,0,53.83
ORD-100717,30-11-2018,09-12-2018,Second Class,CUST-1145,Kendall Martinez,Corporate,Fort Worth,TX,23005,East,PROD-95147,Office Supplies,Paper,Paper Item 9,420.32,10,0.2,18.59
ORD-100718,01-08-2018,09-08-2018,Standard Class,CUST-1319,Skyler Brown,Corporate,Dallas,TX,86183,East,PROD-65134,Technology,Copiers,Copiers Item 109,9935.24,4,0.1,2087.96
ORD-100719,20-02-2020,22-02-2020,First Class,CUST-1240,Morgan Lopez,Home Office,Fort Worth,TX,70810,South,PROD-10996,Technology,Machines,Machines Item 482,13809.15,6,0.1,2483.08
ORD-100720,05-11-2020,10-11-2020,Second Class,CUST-1337,Drew Martinez,Corporate,San Francisco,CA,64357,West,PROD-14282,Office Supplies,Labels,Labels Item 8,22.43,1,0,2.86
ORD-100721,06-02-2020,15-02-2020,Standard Class,CUST-1307,Avery Hernandez,Consumer,San Jose,CA,66363,West,PROD-35252,Technology,Machines,Machines Item 316,16609.07,7,0.1,5314.18
ORD-100722,28-05-2020,31-05-2020,Standard Class,CUST-1199,Jamie Gonzalez,Home Office,Dallas,TX,30767,South,PROD-26558,Office Supplies,Paper,Paper Item 259,174.14,2,0,43.22
ORD-100723,13-03-2020,18-03-2020,Standard Class,CUST-1081,Avery Miller,Consumer,New York,NY,67333,East,PROD-13646,Technology,Accessories,Accessories Item 317,6681.17,9,0.2,1683.33
ORD-100724,11-06-2018,21-06-2018,Second Class,CUST-1380,Casey Anderson,Corporate,San Francisco,CA,56939,West,PROD-48918,Office Supplies,Binders,Binders Item 100,80.43,9,0.1,3.01
ORD-100725,14-02-2020,19-02-2020,Standard Class,CUST-1140,Jordan Jones,Corporate,Austin,TX,85937,East,PROD-88105,Office Supplies,Labels,Labels Item 63,140.22,2,0,19.3
ORD-100726,21-06-2019,24-06-2019,First Class,CUST-1253,Parker Miller,Consumer,San Diego,CA,12877,South,PROD-92009,Office Supplies,Labels,Labels Item 40,129.31,4,0.1,24.06
ORD-100727,08-02-2020,14-02-2020,Standard Class,CUST-1230,Jamie Garcia,Consumer,Fort Worth,TX,33419,East,PROD-55453,Office Supplies,Writing,Writing Item 248,826,10,0,165.58
ORD-100728,11-01-2018,14-01-2018,Standard Class,CUST-1130,Morgan Miller,Corporate,Dallas,TX,13019,West,PROD-25045,Office Supplies,Writing,Writing Item 461,59.96,4,0,26.98
ORD-100729,11-10-2018,15-10-2018,First Class,CUST-1354,Casey Rodriguez,Consumer,Houston,TX,22054,Central,PROD-71216,Technology,Copiers,Copiers Item 382,18393.04,8,0,2648.29
ORD-100730,30-03-2020,03-04-2020,Second Class,CUST-1101,Drew Gonzalez,Consumer,San Francisco,CA,87015,Central,PROD-73941,Office Supplies,Binders,Binders Item 222,153.04,8,0,-18.84
ORD-100731,11-07-2019,17-07-2019,Standard Class,CUST-1310,Hayden Wilson,Consumer,Philadelphia,PA,59015,East,PROD-14424,Furniture,Bookcases,Bookcases Item 491,3018.87,9,0,566.57
ORD-100732,19-04-2020,24-04-2020,Standard Class,CUST-1449,Rowan Lopez,Consumer,Los Angeles,CA,33580,Central,PROD-56890,Furniture,Bookcases,Bookcases Item 126,1533.38,2,0,369.44
ORD-100733,01-02-2020,07-02-2020,First Class,CUST-1160,Morgan Smith,Consumer,New York,NY,53105,West,PROD-40493,Furniture,Tables,Tables Item 288,1786.74,2,0,333.19
ORD-100734,11-03-2019,20-03-2019,First Class,CUST-1287,Drew Martin,Home Office,San Francisco,CA,97994,East,PROD-99408,Technology,Machines,Machines Item 388,6644.47,7,0,-1106.92
ORD-100735,18-10-2019,22-10-2019,First Class,CUST-1410,Emerson Thomas,Consumer,Phoenix,AZ,65212,East,PROD-32431,Office Supplies,Labels,Labels Item 308,74.16,6,0,15.96
ORD-100736,30-04-2019,10-05-2019,First Class,CUST-1009,Finley Smith,Home Office,Phoenix,AZ,27178,South,PROD-79142,Office Supplies,Envelopes,Envelopes Item 21,388.8,6,0,95.18
ORD-100737,23-05-2018,31-05-2018,First Class,CUST-1410,Kendall Martinez,Consumer,San Francisco,CA,55327,South,PROD-51048,Office Supplies,Envelopes,Envelopes Item 253,657.2,10,0,17.15
ORD-100738,04-09-2019,12-09-2019,Second Class,CUST-1328,Morgan Lopez,Home Office,Los Angeles,CA,13838,West,PROD-28184,Office Supplies,Paper,Paper Item 54,81.12,6,0.2,7.9
ORD-100739,11-06-2020,15-06-2020,First Class,CUST-1097,Parker Moore,Home Office,Fort Worth,TX,16880,Central,PROD-16291,Office Supplies,Paper,Paper Item 485,497.5,5,0,85.81
ORD-100740,06-11-2019,16-11-2019,Standard Class,CUST-1194,Drew Garcia,Home Office,San Jose,CA,70384,East,PROD-29398,Office Supplies,Writing,Writing Item 386,61.28,10,0.2,6.89
ORD-100741,26-04-2020,04-05-2020,Standard Class,CUST-1267,Rowan Davis,Consumer,Austin,TX,74238,Central,PROD-39600,Furniture,Furnishings,Furnishings Item 48,1290.15,5,0.1,168.61
ORD-100742,19-06-2018,25-06-2018,Standard Class,CUST-1446,Cameron Miller,Corporate,Los Angeles,CA,74828,East,PROD-97883,Office Supplies,Paper,Paper Item 111,228.38,8,0.1,49.4
ORD-100743,20-01-2019,28-01-2019,First Class,CUST-1106,Finley Taylor,Consumer,Philadelphia,PA,50871,South,PROD-76127,Technology,Accessories,Accessories Item 55,616.89,3,0,64.56
ORD-100744,15-01-2020,22-01-2020,Same Day,CUST-1444,Reese Taylor,Consumer,San Antonio,TX,34635,East,PROD-31521,Furniture,Furnishings,Furnishings Item 352,3651.79,5,0.3,-15.03
ORD-100745,29-07-2018,01-08-2018,Second Class,CUST-1054,Morgan Davis,Consumer,San Diego,CA,34514,Central,PROD-96754,Office Supplies,Labels,Labels Item 272,505.12,8,0,146.23
ORD-100746,31-08-2018,09-09-2018,First Class,CUST-1220,Riley Jones,Consumer,San Antonio,TX,76574,Central,PROD-45728,Office Supplies,Labels,Labels Item 190,107.3,2,0,5.87
ORD-100747,23-02-2020,01-03-2020,First Class,CUST-1096,Hayden Garcia,Consumer,Dallas,TX,89619,South,PROD-24311,Technology,Machines,Machines Item 349,2662.08,1,0,412.42
ORD-100748,16-08-2018,20-08-2018,First Class,CUST-1458,Taylor Jackson,Consumer,Los Angeles,CA,79747,East,PROD-91293,Furniture,Bookcases,Bookcases Item 359,6489.56,7,0,773.21
ORD-100749,27-07-2018,31-07-2018,Standard Class,CUST-1450,Drew Thomas,Consumer,San Francisco,CA,36683,Central,PROD-88159,Technology,Copiers,Copiers Item 148,1254.11,1,0,49.51
ORD-100750,27-10-2020,06-11-2020,Second Class,CUST-1156,Cameron Garcia,Consumer,Los Angeles,CA,31842,West,PROD-28590,Furniture,Furnishings,Furnishings Item 493,1497.33,1,0.1,427.39
ORD-100751,26-05-2020,01-06-2020,First Class,CUST-1498,Drew Williams,Consumer,San Francisco,CA,11275,Central,PROD-74003,Furniture,Chairs,Chairs Item 448,286.04,4,0,77.65
ORD-100752,03-04-2018,04-04-2018,Standard Class,CUST-1148,Cameron Taylor,Consumer,San Francisco,CA,29212,East,PROD-53997,Office Supplies,Writing,Writing Item 232,308.02,8,0.1,40.97
ORD-100753,12-06-2019,20-06-2019,Second Class,CUST-1234,Alex Lopez,Consumer,Philadelphia,PA,77873,South,PROD-99887,Office Supplies,Writing,Writing Item 266,27.46,1,0,4.89
ORD-100754,20-04-2020,24-04-2020,Standard Class,CUST-1072,Parker Thomas,Consumer,San Jose,CA,66455,Central,PROD-35407,Office Supplies,Paper,Paper Item 472,535.57,7,0,103.4
ORD-100755,15-07-2019,24-07-2019,Standard Class,CUST-1230,Rowan Garcia,Consumer,Austin,TX,55723,Central,PROD-46208,Furniture,Furnishings,Furnishings Item 159,1878.56,4,0,85.97
ORD-100756,01-12-2020,07-12-2020,Standard Class,CUST-1062,Kendall Anderson,Consumer,San Francisco,CA,55481,Central,PROD-75395,Office Supplies,Paper,Paper Item 475,9.57,3,0,0.58
ORD-100757,04-11-2018,13-11-2018,Same Day,CUST-1319,Skyler Garcia,Consumer,Phoenix,AZ,18469,Central,PROD-15367,Office Supplies,Labels,Labels Item 112,250.65,5,0.1,44.19
ORD-100758,10-09-2018,11-09-2018,Second Class,CUST-1002,Kendall Lopez,Corporate,New York,NY,16540,Central,PROD-47128,Office Supplies,Writing,Writing Item 403,376.89,9,0.1,13.88
ORD-100759,14-11-2018,16-11-2018,Standard Class,CUST-1073,Riley Wilson,Consumer,Los Angeles,CA,48116,West,PROD-56482,Office Supplies,Labels,Labels Item 128,236.74,7,0,41.47
ORD-100760,20-07-2018,25-07-2018,Standard Class,CUST-1305,Quinn Garcia,Consumer,Austin,TX,52268,West,PROD-42770,Technology,Accessories,Accessories Item 70,15521.24,7,0,-1495.06
ORD-100761,09-09-2019,14-09-2019,First Class,CUST-1290,Reese Moore,Consumer,San Francisco,CA,67264,East,PROD-67920,Office Supplies,Envelopes,Envelopes Item 356,243.96,6,0,30.89
ORD-100762,03-01-2020,11-01-2020,Second Class,CUST-1238,Kendall Wilson,Consumer,Fort Worth,TX,83257,East,PROD-28426,Furniture,Chairs,Chairs Item 315,4256.64,5,0.1,911.72
ORD-100763,14-11-2020,20-11-2020,First Class,CUST-1278,Finley Martinez,Consumer,Columbus,OH,61466,West,PROD-70661,Furniture,Chairs,Chairs Item 414,17216.1,9,0,3526.74
ORD-100764,22-04-2018,24-04-2018,First Class,CUST-1424,Morgan Hernandez,Consumer,Columbus,OH,48086,South,PROD-17977,Technology,Copiers,Copiers Item 63,21284.73,10,0.1,6748.94
ORD-100765,19-04-2018,23-04-2018,Standard Class,CUST-1287,Emerson Jones,Consumer,Austin,TX,93842,West,PROD-10845,Furniture,Tables,Tables Item 413,7226.64,8,0,328.82
ORD-100766,16-02-2019,18-02-2019,First Class,CUST-1078,Reese Brown,Consumer,Houston,TX,36777,East,PROD-76296,Furniture,Chairs,Chairs Item 228,3826.27,7,0,648.17
ORD-100767,07-09-2018,12-09-2018,Second Class,CUST-1094,Cameron Moore,Consumer,San Jose,CA,99302,South,PROD-66669,Technology,Phones,Phones Item 75,1918.86,1,0,557.55
ORD-100768,08-05-2019,11-05-2019,Standard Class,CUST-1358,Skyler Miller,Consumer,Phoenix,AZ,47938,East,PROD-58147,Technology,Machines,Machines Item 342,9924.35,5,0,2115.72
ORD-100769,08-08-2018,16-08-2018,Second Class,CUST-1217,Casey Smith,Consumer,Los Angeles,CA,83952,South,PROD-49683,Office Supplies,Envelopes,Envelopes Item 18,621.7,10,0,171.55
ORD-100770,28-12-2019,31-12-2019,Second Class,CUST-1370,Reese Rodriguez,Consumer,Chicago,IL,56890,West,PROD-77245,Furniture,Furnishings,Furnishings Item 33,485.92,3,0.1,18
ORD-100771,22-12-2019,01-01-2020,Second Class,CUST-1366,Casey Rodriguez,Corporate,Austin,TX,49705,South,PROD-59351,Office Supplies,Labels,Labels Item 493,594.16,8,0,111.42
ORD-100772,05-01-2019,15-01-2019,Standard Class,CUST-1259,Rowan Rodriguez,Consumer,Philadelphia,PA,87182,Central,PROD-18856,Technology,Machines,Machines Item 24,1237.14,1,0.2,188.69
ORD-100773,22-11-2018,26-11-2018,First Class,CUST-1054,Emerson Thomas,Consumer,Houston,TX,41013,East,PROD-65057,Office Supplies,Labels,Labels Item 473,20.62,2,0,3.93
ORD-100774,28-05-2019,30-05-2019,First Class,CUST-1383,Jordan Anderson,Corporate,San Jose,CA,92744,East,PROD-24111,Office Supplies,Writing,Writing Item 358,577.6,8,0,48.35
ORD-100775,14-02-2019,18-02-2019,Second Class,CUST-1224,Quinn Davis,Consumer,Chicago,IL,66893,West,PROD-13177,Office Supplies,Envelopes,Envelopes Item 323,62.12,2,0,20.86
ORD-100776,15-10-2018,16-10-2018,Second Class,CUST-1208,Finley Moore,Home Office,Philadelphia,PA,34288,South,PROD-84759,Office Supplies,Binders,Binders Item 424,290.16,8,0,75.92
ORD-100777,01-01-2020,11-01-2020,Standard Class,CUST-1436,Casey Williams,Consumer,Austin,TX,59298,East,PROD-26671,Technology,Phones,Phones Item 401,5146.92,9,0,1641.55
ORD-100778,30-08-2018,07-09-2018,First Class,CUST-1307,Skyler Hernandez,Consumer,Columbus,OH,47997,Central,PROD-18906,Furniture,Tables,Tables Item 447,817.97,3,0.3,174.97
ORD-100779,03-06-2018,12-06-2018,Standard Class,CUST-1436,Rowan Martin,Consumer,San Antonio,TX,91087,East,PROD-86385,Technology,Phones,Phones Item 242,10340.24,5,0.1,982.92
ORD-100780,08-03-2018,14-03-2018,Second Class,CUST-1102,Avery Johnson,Consumer,Dallas,TX,53202,East,PROD-19556,Office Supplies,Labels,Labels Item 413,223.76,10,0.2,56.58
ORD-100781,14-03-2018,20-03-2018,Same Day,CUST-1486,Kendall Martin,Corporate,Fort Worth,TX,20563,South,PROD-15471,Office Supplies,Writing,Writing Item 54,39.43,1,0,13.3
ORD-100782,07-04-2019,13-04-2019,Second Class,CUST-1155,Cameron Smith,Home Office,New York,NY,35712,South,PROD-82416,Technology,Phones,Phones Item 247,632.95,1,0,135.29
ORD-100783,12-02-2020,15-02-2020,Second Class,CUST-1218,Skyler Jones,Consumer,Los Angeles,CA,90694,Central,PROD-54974,Furniture,Bookcases,Bookcases Item 224,1560.54,1,0,107.56
ORD-100784,08-07-2018,18-07-2018,First Class,CUST-1211,Skyler Jackson,Consumer,San Francisco,CA,11952,West,PROD-17425,Office Supplies,Paper,Paper Item 65,520.8,8,0,57.29
ORD-100785,31-03-2018,06-04-2018,Second Class,CUST-1335,Cameron Martinez,Consumer,San Antonio,TX,72744,East,PROD-20011,Technology,Phones,Phones Item 129,26154.9,9,0,4829.01
ORD-100786,02-01-2020,06-01-2020,Second Class,CUST-1154,Parker Moore,Consumer,Austin,TX,42008,Central,PROD-17077,Furniture,Chairs,Chairs Item 178,10127.19,7,0.1,3591.85
ORD-100787,22-09-2020,27-09-2020,First Class,CUST-1466,Casey Taylor,Consumer,Jacksonville,FL,82478,West,PROD-28607,Office Supplies,Writing,Writing Item 19,271.12,4,0.1,107.34
ORD-100788,18-07-2020,20-07-2020,First Class,CUST-1428,Taylor Rodriguez,Consumer,San Antonio,TX,49375,East,PROD-89920,Office Supplies,Writing,Writing Item 197,652.4,8,0,50.59
ORD-100789,23-02-2020,01-03-2020,Second Class,CUST-1114,Riley Gonzalez,Consumer,San Antonio,TX,79794,East,PROD-14103,Technology,Copiers,Copiers Item 278,4934.59,6,0.2,1100.93
ORD-100790,20-11-2019,25-11-2019,Standard Class,CUST-1302,Riley Smith,Consumer,Columbus,OH,91465,South,PROD-24314,Furniture,Chairs,Chairs Item 284,9112.82,7,0.3,989.9
ORD-100791,12-08-2019,21-08-2019,Second Class,CUST-1293,Finley Taylor,Consumer,San Antonio,TX,71254,West,PROD-46791,Office Supplies,Paper,Paper Item 410,221.7,5,0,5.82
ORD-100792,27-05-2019,05-06-2019,Second Class,CUST-1292,Hayden Johnson,Corporate,Philadelphia,PA,45225,Central,PROD-26293,Technology,Phones,Phones Item 158,11964.87,10,0.1,2985.63
ORD-100793,26-06-2019,29-06-2019,Second Class,CUST-1008,Reese Smith,Consumer,Philadelphia,PA,72941,West,PROD-85965,Furniture,Chairs,Chairs Item 481,1038.7,2,0,205.38
ORD-100794,06-10-2019,08-10-2019,Second Class,CUST-1132,Drew Rodriguez,Home Office,Chicago,IL,39808,West,PROD-95980,Office Supplies,Envelopes,Envelopes Item 26,55.64,4,0,11.42
ORD-100795,20-03-2018,23-03-2018,Standard Class,CUST-1440,Reese Jackson,Consumer,Dallas,TX,39878,East,PROD-43743,Technology,Copiers,Copiers Item 9,11667.12,6,0,1869.68
ORD-100796,02-04-2018,12-04-2018,First Class,CUST-1055,Jordan Taylor,Consumer,Dallas,TX,20151,West,PROD-84758,Office Supplies,Writing,Writing Item 191,210.14,7,0,45.49
ORD-100797,23-05-2020,28-05-2020,First Class,CUST-1167,Reese Lopez,Consumer,San Antonio,TX,95456,Central,PROD-91515,Furniture,Tables,Tables Item 16,5102.1,3,0,1081.17
ORD-100798,19-08-2019,22-08-2019,Standard Class,CUST-1013,Morgan Martin,Consumer,Philadelphia,PA,76951,Central,PROD-86373,Office Supplies,Labels,Labels Item 17,276.15,3,0,77.46
ORD-100799,10-06-2018,12-06-2018,Same Day,CUST-1114,Finley Taylor,Home Office,Austin,TX,81857,South,PROD-79174,Technology,Phones,Phones Item 409,1392.41,1,0,114.68
ORD-100800,10-12-2020,19-12-2020,Second Class,CUST-1137,Riley Jackson,Consumer,Houston,TX,53081,West,PROD-69745,Furniture,Bookcases,Bookcases Item 162,3045.42,2,0.1,872.91
ORD-100801,30-06-2020,07-07-2020,Second Class,CUST-1180,Skyler Taylor,Consumer,Philadelphia,PA,95633,South,PROD-68847,Technology,Accessories,Accessories Item 403,13827.52,7,0,3707.63
ORD-100802,14-09-2018,23-09-2018,First Class,CUST-1465,Kendall Jackson,Corporate,San Jose,CA,44115,Central,PROD-25461,Furniture,Tables,Tables Item 42,2771.93,7,0,607.48
ORD-100803,31-10-2018,10-11-2018,Second Class,CUST-1451,Riley Garcia,Home Office,New York,NY,31859,East,PROD-82689,Furniture,Tables,Tables Item 365,13520.95,8,0.1,2482.95
ORD-100804,16-09-2018,17-09-2018,Standard Class,CUST-1012,Jamie Williams,Consumer,Columbus,OH,79377,South,PROD-26705,Furniture,Tables,Tables Item 206,1207.71,9,0,203.71
ORD-100805,24-08-2019,26-08-2019,Second Class,CUST-1422,Avery Jackson,Corporate,Los Angeles,CA,15929,East,PROD-68837,Technology,Copiers,Copiers Item 467,15283.94,7,0,2593.57
ORD-100806,11-06-2020,16-06-2020,Standard Class,CUST-1358,Casey Garcia,Corporate,San Jose,CA,76764,East,PROD-87798,Office Supplies,Paper,Paper Item 304,443.56,6,0.1,81.46
ORD-100807,17-07-2020,24-07-2020,Second Class,CUST-1090,Rowan Jackson,Consumer,San Francisco,CA,22700,West,PROD-54710,Furniture,Furnishings,Furnishings Item 25,16893.7,10,0,16.35
ORD-100808,11-12-2020,21-12-2020,Standard Class,CUST-1475,Kendall Martinez,Consumer,Philadelphia,PA,33385,West,PROD-66431,Office Supplies,Binders,Binders Item 266,369.05,5,0,166.07
ORD-100809,06-10-2019,08-10-2019,Second Class,CUST-1084,Morgan Martinez,Consumer,San Diego,CA,39312,West,PROD-89451,Furniture,Tables,Tables Item 386,1666.08,2,0.2,514.91
ORD-100810,25-07-2019,28-07-2019,First Class,CUST-1282,Rowan Garcia,Consumer,Fort Worth,TX,15209,West,PROD-13378,Office Supplies,Labels,Labels Item 190,124.64,4,0,49.53
ORD-100811,23-05-2020,31-05-2020,Standard Class,CUST-1425,Reese Martinez,Home Office,Jacksonville,FL,25720,South,PROD-44479,Furniture,Furnishings,Furnishings Item 45,3681.26,3,0.3,938.08
ORD-100812,27-08-2018,02-09-2018,Standard Class,CUST-1381,Cameron Williams,Consumer,Dallas,TX,53953,Central,PROD-51262,Furniture,Chairs,Chairs Item 457,1290.77,1,0,135.94
ORD-100813,03-12-2020,09-12-2020,First Class,CUST-1285,Taylor Smith,Consumer,San Jose,CA,59310,West,PROD-44771,Technology,Accessories,Accessories Item 241,4186.32,3,0,993.71
ORD-100814,19-01-2019,27-01-2019,Second Class,CUST-1101,Jordan Taylor,Home Office,Jacksonville,FL,38074,East,PROD-74315,Furniture,Chairs,Chairs Item 286,682,10,0,190.56
ORD-100815,31-12-2018,01-01-2019,Second Class,CUST-1134,Reese Gonzalez,Corporate,Houston,TX,93586,Central,PROD-49334,Furniture,Bookcases,Bookcases Item 431,6348.9,4,0.2,436.77
ORD-100816,20-09-2020,28-09-2020,Standard Class,CUST-1200,Reese Lopez,Consumer,Phoenix,AZ,22652,West,PROD-64997,Office Supplies,Writing,Writing Item 497,93.76,8,0,31.37
ORD-100817,20-05-2020,22-05-2020,First Class,CUST-1489,Avery Brown,Consumer,San Antonio,TX,26784,South,PROD-40783,Furniture,Furnishings,Furnishings Item 15,2239.35,5,0,289.46
ORD-100818,17-03-2019,24-03-2019,First Class,CUST-1395,Avery Rodriguez,Corporate,San Antonio,TX,61298,South,PROD-44170,Furniture,Furnishings,Furnishings Item 468,1132.42,1,0,301.65
ORD-100819,25-03-2019,31-03-2019,Standard Class,CUST-1023,Quinn Anderson,Consumer,San Jose,CA,31828,West,PROD-90386,Technology,Phones,Phones Item 313,3481.86,6,0,1231.12
ORD-100820,10-02-2018,11-02-2018,Standard Class,CUST-1046,Avery Lopez,Corporate,Dallas,TX,18318,East,PROD-57460,Technology,Accessories,Accessories Item 275,3021.34,4,0.3,644.63
ORD-100821,21-03-2020,25-03-2020,Second Class,CUST-1082,Parker Hernandez,Consumer,Dallas,TX,42598,East,PROD-79016,Office Supplies,Paper,Paper Item 53,22.59,9,0,8.01
ORD-100822,20-09-2020,21-09-2020,First Class,CUST-1154,Alex Davis,Corporate,Jacksonville,FL,42415,East,PROD-59526,Furniture,Chairs,Chairs Item 336,10737.51,7,0,64.61
ORD-100823,07-07-2019,09-07-2019,First Class,CUST-1258,Kendall Smith,Consumer,Columbus,OH,81001,West,PROD-61265,Office Supplies,Envelopes,Envelopes Item 100,132.72,10,0.2,6.27
ORD-100824,25-10-2019,01-11-2019,Standard Class,CUST-1011,Quinn Rodriguez,Consumer,Los Angeles,CA,44638,South,PROD-66299,Furniture,Tables,Tables Item 48,1808.6,4,0.3,148.19
ORD-100825,25-07-2019,02-08-2019,Second Class,CUST-1359,Skyler Taylor,Consumer,New York,NY,75147,South,PROD-69279,Furniture,Chairs,Chairs Item 115,10206.28,10,0.3,-727.65
ORD-100826,24-03-2020,28-03-2020,Second Class,CUST-1244,Finley Brown,Corporate,Philadelphia,PA,28844,East,PROD-32184,Office Supplies,Envelopes,Envelopes Item 107,710.8,8,0,-16.96
ORD-100827,21-06-2018,24-06-2018,Second Class,CUST-1429,Emerson Taylor,Corporate,San Jose,CA,40465,East,PROD-63983,Furniture,Tables,Tables Item 160,4614.89,6,0.1,1637.66
ORD-100828,16-03-2018,22-03-2018,Standard Class,CUST-1306,Kendall Smith,Consumer,Houston,TX,83716,South,PROD-51027,Technology,Machines,Machines Item 492,8371.76,4,0,2678.84
ORD-100829,16-09-2020,25-09-2020,Standard Class,CUST-1378,Jordan Brown,Consumer,Los Angeles,CA,59241,West,PROD-78149,Office Supplies,Binders,Binders Item 384,22.22,2,0,2.47
ORD-100830,15-06-2020,17-06-2020,First Class,CUST-1217,Emerson Garcia,Corporate,Dallas,TX,73857,West,PROD-62350,Technology,Machines,Machines Item 5,8864.2,5,0,3950.86
ORD-100831,26-08-2019,31-08-2019,Standard Class,CUST-1314,Parker Jackson,Corporate,Chicago,IL,48036,West,PROD-78076,Technology,Copiers,Copiers Item 310,1066.3,5,0,154.06
ORD-100832,08-03-2019,14-03-2019,Standard Class,CUST-1368,Casey Garcia,Consumer,Columbus,OH,72111,East,PROD-33491,Furniture,Furnishings,Furnishings Item 77,9447.76,8,0,3810.83
ORD-100833,12-01-2018,17-01-2018,Standard Class,CUST-1102,Morgan Moore,Consumer,Los Angeles,CA,18009,South,PROD-18751,Technology,Accessories,Accessories Item 180,13092.41,9,0.2,5320.67
